sampleid,cluster_id,edge,region,n_methods_topk,in_any_label_topk,label_topk_methods,in_astar_path_top200,in_astar_path_top10,astar_path_rank,in_scenic_top200,in_scenic_top10,scenic_rank,in_celloracle_top200,in_celloracle_top10,celloracle_rank
imm_atlas_TT_p01,6,GATA3->CD5,001,1,False,,False,False,,False,False,,True,False,115.0
imm_atlas_TT_p01,6,GATA3->CTLA4,001,1,False,,False,False,,False,False,,True,False,34.0
imm_atlas_TT_p01,6,GLI1->ITGB1,001,1,False,,False,False,,False,False,,True,False,38.0
imm_atlas_TT_p01,6,HIF1A->GAPDH,100,1,False,,True,False,105.0,False,False,,False,False,
imm_atlas_TT_p01,6,HIF1A->NPM1,100,1,False,,True,False,144.0,False,False,,False,False,
imm_atlas_TT_p01,6,HSF2->HSPA1B,001,1,False,,False,False,,False,False,,True,False,29.0
imm_atlas_TT_p01,6,HSF2->HSPA6,001,1,False,,False,False,,False,False,,True,False,150.0
imm_atlas_TT_p01,6,HSF2->HSPB1,001,1,False,,False,False,,False,False,,True,False,114.0
imm_atlas_TT_p01,6,IKZF1->IKZF3,010,1,False,,False,False,,True,False,170.0,False,False,
imm_atlas_TT_p01,6,IKZF1->LDLR,010,1,False,,False,False,,True,False,115.0,False,False,
imm_atlas_TT_p01,6,IKZF2->FOXP3,010,1,True,scenic,False,False,,True,True,10.0,False,False,
imm_atlas_TT_p01,6,IKZF2->IL2RA,010,1,False,,False,False,,True,False,27.0,False,False,
imm_atlas_TT_p01,6,IRF1->BIRC3,011,2,False,,False,False,,True,False,57.0,True,False,32.0
imm_atlas_TT_p01,6,IRF1->CASP8,001,1,False,,False,False,,False,False,,True,False,157.0
imm_atlas_TT_p01,6,IRF1->CD74,011,2,True,celloracle,False,False,,True,False,85.0,True,True,8.0
imm_atlas_TT_p01,6,IRF1->CDKN1A,011,2,False,,False,False,,True,False,75.0,True,False,41.0
imm_atlas_TT_p01,6,IRF1->FOXP3,001,1,False,,False,False,,False,False,,True,False,61.0
imm_atlas_TT_p01,6,IRF1->GBP5,001,1,False,,False,False,,False,False,,True,False,95.0
imm_atlas_TT_p01,6,IRF1->HLA-A,100,1,False,,True,False,22.0,False,False,,False,False,
imm_atlas_TT_p01,6,IRF1->ICAM1,001,1,False,,False,False,,False,False,,True,False,123.0
imm_atlas_TT_p01,6,IRF1->OPTN,010,1,False,,False,False,,True,False,190.0,False,False,
imm_atlas_TT_p01,6,IRF1->SELL,001,1,False,,False,False,,False,False,,True,False,12.0
imm_atlas_TT_p01,6,IRF1->SOCS1,001,1,True,celloracle,False,False,321.0,False,False,,True,True,10.0
imm_atlas_TT_p01,6,IRF1->TAP1,010,1,False,,False,False,333.0,True,False,128.0,False,False,
imm_atlas_TT_p01,6,IRF3->TNF,010,1,False,,False,False,,True,False,122.0,False,False,
imm_atlas_TT_p01,6,IRF7->ISG15,001,1,False,,False,False,,False,False,,True,False,152.0
imm_atlas_TT_p01,6,IRF8->ABL1,010,1,False,,False,False,,True,False,129.0,False,False,
imm_atlas_TT_p01,6,IRF9->IRF7,001,1,False,,False,False,,False,False,289.0,True,False,141.0
imm_atlas_TT_p01,6,IRF9->SP100,010,1,False,,False,False,,True,False,113.0,False,False,
imm_atlas_TT_p01,6,IRF9->STAT1,011,2,False,,False,False,,True,False,151.0,True,False,50.0
imm_atlas_TT_p01,6,IRF9->TNFSF10,001,1,False,,False,False,,False,False,,True,False,180.0
imm_atlas_TT_p01,6,JUN->APP,100,1,False,,True,False,126.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->ATF3,100,1,False,,True,False,117.0,False,False,,False,False,1152.0
imm_atlas_TT_p01,6,JUN->BATF3,100,1,False,,True,False,168.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->BRCA1,100,1,False,,True,False,173.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->CASP8,001,1,False,,False,False,,False,False,,True,False,83.0
imm_atlas_TT_p01,6,JUN->CAST,100,1,False,,True,False,158.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->CCL4,100,1,False,,True,False,65.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->CCL5,110,2,False,,True,False,42.0,True,False,54.0,False,False,267.0
imm_atlas_TT_p01,6,JUN->CCND1,100,1,False,,True,False,160.0,False,False,,False,False,1253.0
imm_atlas_TT_p01,6,JUN->CCND2,100,1,False,,True,False,90.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->CD44,100,1,False,,True,False,32.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->CD69,010,1,False,,False,False,,True,False,94.0,False,False,
imm_atlas_TT_p01,6,JUN->CD82,101,2,False,,True,False,89.0,False,False,,True,False,47.0
imm_atlas_TT_p01,6,JUN->CDKN1A,110,2,False,,True,False,116.0,True,False,155.0,False,False,224.0
imm_atlas_TT_p01,6,JUN->CEBPB,010,1,False,,False,False,,True,False,168.0,False,False,450.0
imm_atlas_TT_p01,6,JUN->CREM,100,1,False,,True,False,49.0,False,False,,False,False,544.0
imm_atlas_TT_p01,6,JUN->CSF2,100,1,False,,True,False,161.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->CTSL,100,1,False,,True,False,153.0,False,False,315.0,False,False,
imm_atlas_TT_p01,6,JUN->CXCL8,100,1,False,,True,False,174.0,False,False,,False,False,679.0
imm_atlas_TT_p01,6,JUN->CYP2J2,100,1,False,,True,False,167.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->CYP51A1,010,1,False,,False,False,,True,False,200.0,False,False,
imm_atlas_TT_p01,6,JUN->DDIT3,111,3,False,,True,False,96.0,True,False,73.0,True,False,49.0
imm_atlas_TT_p01,6,JUN->DNAJB4,010,1,False,,False,False,,True,False,60.0,False,False,231.0
imm_atlas_TT_p01,6,JUN->DUSP1,010,1,True,scenic,False,False,,True,True,3.0,False,False,
imm_atlas_TT_p01,6,JUN->EDN1,100,1,False,,True,False,184.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->EGR1,010,1,False,,False,False,,True,False,25.0,False,False,
imm_atlas_TT_p01,6,JUN->ETS1,101,2,False,,True,False,39.0,False,False,,True,False,23.0
imm_atlas_TT_p01,6,JUN->ETS2,100,1,False,,True,False,141.0,False,False,,False,False,670.0
imm_atlas_TT_p01,6,JUN->EZR,100,1,False,,True,False,38.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->F3,100,1,False,,True,False,182.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->FAS,100,1,False,,True,False,112.0,False,False,,False,False,539.0
imm_atlas_TT_p01,6,JUN->FASLG,100,1,False,,True,False,152.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->FOS,110,2,True,astar_path;scenic,True,True,1.0,True,True,1.0,False,False,
imm_atlas_TT_p01,6,JUN->FOSL1,100,1,False,,True,False,169.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->GADD45B,010,1,False,,False,False,,True,False,91.0,False,False,
imm_atlas_TT_p01,6,JUN->GCH1,001,1,False,,False,False,,False,False,208.0,True,False,129.0
imm_atlas_TT_p01,6,JUN->GCLC,100,1,False,,True,False,151.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->HBB,001,1,True,celloracle,False,False,,False,False,,True,True,1.0
imm_atlas_TT_p01,6,JUN->HLA-DRB1,001,1,False,,False,False,,False,False,,True,False,121.0
imm_atlas_TT_p01,6,JUN->HSP90AA1,010,1,True,scenic,False,False,,True,True,8.0,False,False,
imm_atlas_TT_p01,6,JUN->HSPA5,010,1,False,,False,False,,True,False,40.0,False,False,
imm_atlas_TT_p01,6,JUN->HSPB1,011,2,True,celloracle,False,False,,True,False,29.0,True,True,9.0
imm_atlas_TT_p01,6,JUN->ICAM1,100,1,False,,True,False,138.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->IFNG,111,3,False,,True,False,134.0,True,False,199.0,True,False,172.0
imm_atlas_TT_p01,6,JUN->IL12A,100,1,False,,True,False,183.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->IL2,110,2,False,,True,False,148.0,True,False,83.0,False,False,
imm_atlas_TT_p01,6,JUN->IL21R,001,1,False,,False,False,,False,False,,True,False,186.0
imm_atlas_TT_p01,6,JUN->IL24,100,1,False,,True,False,179.0,False,False,,False,False,1239.0
imm_atlas_TT_p01,6,JUN->IL32,001,1,False,,False,False,,False,False,,True,False,72.0
imm_atlas_TT_p01,6,JUN->IL5,100,1,False,,True,False,176.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->IL5RA,100,1,False,,True,False,175.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->IL6,100,1,False,,True,False,186.0,False,False,,False,False,1337.0
imm_atlas_TT_p01,6,JUN->IL7R,101,2,False,,True,False,29.0,False,False,,True,False,75.0
imm_atlas_TT_p01,6,JUN->ITGAX,100,1,False,,True,False,177.0,False,False,,False,False,1878.0
imm_atlas_TT_p01,6,JUN->JUND,010,1,False,,False,False,,True,False,22.0,False,False,
imm_atlas_TT_p01,6,JUN->KLF6,110,2,True,scenic,True,False,19.0,True,True,9.0,False,False,
imm_atlas_TT_p01,6,JUN->LGALS3,001,1,False,,False,False,,False,False,,True,False,184.0
imm_atlas_TT_p01,6,JUN->LTA,001,1,False,,False,False,,False,False,,True,False,198.0
imm_atlas_TT_p01,6,JUN->MAPRE2,010,1,False,,False,False,,True,False,124.0,False,False,303.0
imm_atlas_TT_p01,6,JUN->MAT2A,100,1,False,,True,False,82.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->MCL1,010,1,False,,False,False,,True,False,173.0,False,False,
imm_atlas_TT_p01,6,JUN->MMP9,100,1,False,,True,False,171.0,False,False,,False,False,1496.0
imm_atlas_TT_p01,6,JUN->MYB,100,1,False,,True,False,162.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->MYC,101,2,False,,True,False,114.0,False,False,,True,False,14.0
imm_atlas_TT_p01,6,JUN->NAT1,100,1,False,,True,False,166.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->NFKB2,110,2,False,,True,False,99.0,True,False,67.0,False,False,529.0
imm_atlas_TT_p01,6,JUN->NFKBIA,010,1,False,,False,False,,True,False,105.0,False,False,
imm_atlas_TT_p01,6,JUN->NQO1,100,1,False,,True,False,178.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->NR3C1,010,1,False,,False,False,417.0,True,False,89.0,False,False,
imm_atlas_TT_p01,6,JUN->NR4A1,010,1,False,,False,False,,True,False,12.0,False,False,477.0
imm_atlas_TT_p01,6,JUN->NTRK1,100,1,False,,True,False,180.0,False,False,,False,False,1569.0
imm_atlas_TT_p01,6,JUN->PDCD4,010,1,False,,False,False,,True,False,88.0,False,False,
imm_atlas_TT_p01,6,JUN->PDHA1,100,1,False,,True,False,133.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->PLAT,100,1,False,,True,False,163.0,False,False,,False,False,1142.0
imm_atlas_TT_p01,6,JUN->PLAUR,100,1,False,,True,False,147.0,False,False,,False,False,1940.0
imm_atlas_TT_p01,6,JUN->POLD2,100,1,False,,True,False,136.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->PPARA,100,1,False,,True,False,155.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->PPARD,100,1,False,,True,False,154.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->PPP1R15A,010,1,True,scenic,False,False,,True,True,6.0,False,False,
imm_atlas_TT_p01,6,JUN->RELB,101,2,False,,True,False,74.0,False,False,,True,False,113.0
imm_atlas_TT_p01,6,JUN->RHOB,110,2,False,,True,False,52.0,True,False,30.0,False,False,
imm_atlas_TT_p01,6,JUN->RUNX2,100,1,False,,True,False,135.0,False,False,,False,False,2012.0
imm_atlas_TT_p01,6,JUN->SAT1,010,1,False,,False,False,,True,False,45.0,False,False,
imm_atlas_TT_p01,6,JUN->SERPINE1,100,1,False,,True,False,164.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->SMAD7,100,1,False,,True,False,143.0,False,False,,False,False,928.0
imm_atlas_TT_p01,6,JUN->SPI1,100,1,False,,True,False,157.0,False,False,,False,False,728.0
imm_atlas_TT_p01,6,JUN->SPP1,100,1,False,,True,False,185.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->STMN1,100,1,False,,True,False,125.0,False,False,,False,False,1603.0
imm_atlas_TT_p01,6,JUN->TGFB1,100,1,False,,True,False,94.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->TIMP2,100,1,False,,True,False,165.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->TNF,100,1,False,,True,False,119.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->TNFRSF10A,100,1,False,,True,False,121.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->TXN,100,1,False,,True,False,76.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->UPP1,001,1,False,,False,False,,False,False,,True,False,197.0
imm_atlas_TT_p01,6,JUN->VCAM1,100,1,False,,True,False,159.0,False,False,,False,False,1656.0
imm_atlas_TT_p01,6,JUN->VDR,100,1,False,,True,False,181.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->VIM,100,1,True,astar_path,True,True,5.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUN->YWHAH,001,1,False,,False,False,,False,False,,True,False,111.0
imm_atlas_TT_p01,6,JUN->ZFP36,010,1,False,,False,False,,True,False,23.0,False,False,
imm_atlas_TT_p01,6,JUNB->CDKN1A,010,1,False,,False,False,,True,False,84.0,False,False,
imm_atlas_TT_p01,6,JUNB->CDKN2A,100,1,False,,True,False,50.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUNB->CLU,100,1,False,,True,False,51.0,False,False,,False,False,
imm_atlas_TT_p01,6,JUNB->DNAJB4,010,1,False,,False,False,,True,False,137.0,False,False,
imm_atlas_TT_p01,6,JUNB->FOS,010,1,False,,False,False,,True,False,11.0,False,False,
imm_atlas_TT_p01,6,JUNB->JUN,010,1,False,,False,False,,True,False,13.0,False,False,
imm_atlas_TT_p01,6,JUNB->JUND,010,1,False,,False,False,,True,False,41.0,False,False,
imm_atlas_TT_p01,6,JUNB->UBC,110,2,True,astar_path,True,True,6.0,True,False,37.0,False,False,
imm_atlas_TT_p01,6,JUNB->ZFP36,010,1,True,scenic,False,False,,True,True,7.0,False,False,
imm_atlas_TT_p01,6,JUND->DNAJB4,010,1,False,,False,False,,True,False,79.0,False,False,
imm_atlas_TT_p01,6,JUND->JUNB,010,1,False,,False,False,,True,False,47.0,False,False,
imm_atlas_TT_p01,6,JUND->MAPK8,010,1,False,,False,False,,True,False,144.0,False,False,
imm_atlas_TT_p01,6,JUND->NR4A1,010,1,False,,False,False,,True,False,50.0,False,False,
imm_atlas_TT_p01,6,JUND->SAT1,010,1,False,,False,False,,True,False,53.0,False,False,
imm_atlas_TT_p01,6,KLF10->PTTG1,001,1,False,,False,False,,False,False,,True,False,155.0
imm_atlas_TT_p01,6,KLF2->CCR7,001,1,False,,False,False,,False,False,,True,False,43.0
imm_atlas_TT_p01,6,KLF2->FOXP3,001,1,False,,False,False,,False,False,,True,False,28.0
imm_atlas_TT_p01,6,KLF2->HBB,001,1,False,,False,False,,False,False,,True,False,33.0
imm_atlas_TT_p01,6,KLF2->HIF1A,001,1,False,,False,False,,False,False,,True,False,91.0
imm_atlas_TT_p01,6,KLF2->S1PR1,001,1,False,,False,False,,False,False,,True,False,18.0
imm_atlas_TT_p01,6,KLF3->ITGB7,001,1,False,,False,False,,False,False,,True,False,84.0
imm_atlas_TT_p01,6,KLF3->LTB,001,1,False,,False,False,,False,False,,True,False,46.0
imm_atlas_TT_p01,6,KLF6->ATF3,110,2,False,,True,False,190.0,True,False,104.0,False,False,
imm_atlas_TT_p01,6,KLF6->JUN,010,1,False,,False,False,,True,False,19.0,False,False,
imm_atlas_TT_p01,6,KLF6->TUBA1A,010,1,False,,False,False,,True,False,82.0,False,False,
imm_atlas_TT_p01,6,LEF1->MYC,010,1,False,,False,False,,True,False,166.0,False,False,
imm_atlas_TT_p01,6,MAF->CCR4,001,1,False,,False,False,,False,False,,True,False,89.0
imm_atlas_TT_p01,6,MAF->CD2,010,1,False,,False,False,,True,False,110.0,False,False,
imm_atlas_TT_p01,6,MAF->IL10,001,1,False,,False,False,,False,False,,True,False,194.0
imm_atlas_TT_p01,6,MAFB->IL7R,001,1,False,,False,False,,False,False,,True,False,74.0
imm_atlas_TT_p01,6,MAX->MYC,001,1,False,,False,False,,False,False,,True,False,169.0
imm_atlas_TT_p01,6,MAX->SERF2,100,1,False,,True,False,118.0,False,False,,False,False,
imm_atlas_TT_p01,6,MEF2A->JUN,100,1,False,,True,False,130.0,False,False,,False,False,
imm_atlas_TT_p01,6,MEF2C->JUN,101,2,False,,True,False,172.0,False,False,,True,False,117.0
imm_atlas_TT_p01,6,MEF2D->JUN,101,2,False,,True,False,139.0,False,False,,True,False,64.0
imm_atlas_TT_p01,6,MYB->ITK,001,1,False,,False,False,,False,False,,True,False,53.0
imm_atlas_TT_p01,6,MYC->ACTG1,100,1,False,,True,False,67.0,False,False,,False,False,
imm_atlas_TT_p01,6,MYC->BCL2,011,2,False,,False,False,,True,False,191.0,True,False,57.0
imm_atlas_TT_p01,6,MYC->CCND2,001,1,False,,False,False,,False,False,,True,False,187.0
imm_atlas_TT_p01,6,MYC->CD38,001,1,False,,False,False,,False,False,,True,False,173.0
imm_atlas_TT_p01,6,MYC->CD79B,001,1,False,,False,False,,False,False,,True,False,165.0
imm_atlas_TT_p01,6,MYC->CDC25B,001,1,False,,False,False,,False,False,,True,False,136.0
imm_atlas_TT_p01,6,MYC->CDK6,001,1,False,,False,False,,False,False,,True,False,176.0
imm_atlas_TT_p01,6,MYC->CHEK1,010,1,False,,False,False,,True,False,178.0,False,False,
imm_atlas_TT_p01,6,MYC->DNAJB1,001,1,True,celloracle,False,False,,False,False,,True,True,4.0
imm_atlas_TT_p01,6,MYC->DPP4,001,1,False,,False,False,,False,False,,True,False,93.0
imm_atlas_TT_p01,6,MYC->FHIT,001,1,False,,False,False,,False,False,,True,False,179.0
imm_atlas_TT_p01,6,MYC->GAPDH,100,1,False,,True,False,129.0,False,False,,False,False,
imm_atlas_TT_p01,6,MYC->HBA2,001,1,False,,False,False,,False,False,,True,False,167.0
imm_atlas_TT_p01,6,MYC->HLA-DRB1,001,1,False,,False,False,,False,False,,True,False,80.0
imm_atlas_TT_p01,6,MYC->HNRNPA1,100,1,False,,True,False,196.0,False,False,,False,False,
imm_atlas_TT_p01,6,MYC->HSPA8,100,1,False,,True,False,83.0,False,False,,False,False,
imm_atlas_TT_p01,6,MYC->HSPD1,001,1,False,,False,False,348.0,False,False,,True,False,58.0
imm_atlas_TT_p01,6,MYC->HSPH1,001,1,False,,False,False,,False,False,,True,False,142.0
imm_atlas_TT_p01,6,MYC->ID2,001,1,False,,False,False,,False,False,,True,False,128.0
imm_atlas_TT_p01,6,MYC->ID3,001,1,False,,False,False,,False,False,,True,False,94.0
imm_atlas_TT_p01,6,MYC->IL7R,001,1,True,celloracle,False,False,,False,False,,True,True,3.0
imm_atlas_TT_p01,6,MYC->ITGA6,001,1,False,,False,False,,False,False,,True,False,37.0
imm_atlas_TT_p01,6,MYC->JUN,100,1,False,,True,False,115.0,False,False,,False,False,
imm_atlas_TT_p01,6,MYC->LMNA,001,1,False,,False,False,,False,False,,True,False,66.0
imm_atlas_TT_p01,6,MYC->LTB,001,1,True,celloracle,False,False,206.0,False,False,,True,True,5.0
imm_atlas_TT_p01,6,MYC->NFE2L2,001,1,False,,False,False,,False,False,,True,False,185.0
imm_atlas_TT_p01,6,MYC->NFKBIA,010,1,False,,False,False,,True,False,86.0,False,False,
imm_atlas_TT_p01,6,MYC->NME2,010,1,False,,False,False,314.0,True,False,43.0,False,False,
imm_atlas_TT_p01,6,MYC->NPM1,100,1,False,,True,False,193.0,False,False,,False,False,
imm_atlas_TT_p01,6,MYC->PDK1,001,1,False,,False,False,,False,False,,True,False,59.0
imm_atlas_TT_p01,6,MYC->PMAIP1,001,1,False,,False,False,,False,False,,True,False,44.0
imm_atlas_TT_p01,6,MYC->PPBP,001,1,False,,False,False,,False,False,,True,False,70.0
imm_atlas_TT_p01,6,MYC->PRKCQ,001,1,False,,False,False,,False,False,,True,False,148.0
imm_atlas_TT_p01,6,MYC->PTGER2,011,2,False,,False,False,,True,False,118.0,True,False,11.0
imm_atlas_TT_p01,6,MYC->PTMA,100,1,False,,True,False,41.0,False,False,,False,False,
imm_atlas_TT_p01,6,MYC->RBM3,010,1,False,,False,False,,True,False,139.0,False,False,
imm_atlas_TT_p01,6,MYC->RGS2,001,1,False,,False,False,,False,False,,True,False,86.0
imm_atlas_TT_p01,6,MYC->RPL10,100,1,True,astar_path,True,True,7.0,False,False,,False,False,
imm_atlas_TT_p01,6,MYC->RPL13,100,1,True,astar_path,True,True,9.0,False,False,,False,False,
imm_atlas_TT_p01,6,MYC->RPL19,100,1,False,,True,False,17.0,False,False,,False,False,
imm_atlas_TT_p01,6,MYC->RPL22,100,1,False,,True,False,63.0,False,False,,False,False,
imm_atlas_TT_p01,6,MYC->RPL26,100,1,False,,True,False,27.0,False,False,,False,False,
imm_atlas_TT_p01,6,MYC->RPL27,100,1,False,,True,False,122.0,False,False,,False,False,
imm_atlas_TT_p01,6,MYC->RPL3,100,1,False,,True,False,30.0,False,False,,False,False,
imm_atlas_TT_p01,6,MYC->RPL32,100,1,False,,True,False,14.0,False,False,251.0,False,False,
imm_atlas_TT_p01,6,MYC->RPL6,110,2,False,,True,False,47.0,True,False,175.0,False,False,
imm_atlas_TT_p01,6,MYC->RPS15,100,1,False,,True,False,28.0,False,False,,False,False,
imm_atlas_TT_p01,6,MYC->RPS15A,100,1,False,,True,False,13.0,False,False,,False,False,
imm_atlas_TT_p01,6,MYC->RPS16,110,2,False,,True,False,46.0,True,False,186.0,False,False,
imm_atlas_TT_p01,6,MYC->RPS18,010,1,False,,False,False,,True,False,93.0,False,False,
imm_atlas_TT_p01,6,MYC->RPS19,100,1,False,,True,False,15.0,False,False,,False,False,
imm_atlas_TT_p01,6,MYC->RPS6,110,2,False,,True,False,25.0,True,False,106.0,False,False,
imm_atlas_TT_p01,6,MYC->SGK1,010,1,False,,False,False,,True,False,146.0,False,False,1422.0
imm_atlas_TT_p01,6,MYC->SLA,001,1,False,,False,False,,False,False,,True,False,45.0
imm_atlas_TT_p01,6,MYC->SMAD2,010,1,False,,False,False,,True,False,184.0,False,False,
imm_atlas_TT_p01,6,MYC->TAF4B,001,1,False,,False,False,,False,False,,True,False,132.0
imm_atlas_TT_p01,6,MYC->TSPO,001,1,False,,False,False,,False,False,,True,False,102.0
imm_atlas_TT_p01,6,MYC->UBA52,100,1,False,,True,False,113.0,False,False,,False,False,
imm_atlas_TT_p01,6,NFAT5->S100A4,100,1,False,,True,False,198.0,False,False,,False,False,
imm_atlas_TT_p01,6,NFATC1->IL10,010,1,False,,False,False,,True,False,109.0,False,False,
imm_atlas_TT_p01,6,NFATC2->CD28,001,1,False,,False,False,,False,False,,True,False,195.0
imm_atlas_TT_p01,6,NFATC2->CD4,001,1,False,,False,False,,False,False,,True,False,138.0
imm_atlas_TT_p01,6,NFATC2->TNFSF13B,010,1,False,,False,False,,True,False,150.0,False,False,
imm_atlas_TT_p01,6,NFATC2->VRK2,010,1,False,,False,False,,True,False,185.0,False,False,
imm_atlas_TT_p01,6,NFE2L2->TALDO1,001,1,False,,False,False,,False,False,,True,False,200.0
imm_atlas_TT_p01,6,NFIC->JUN,100,1,False,,True,False,124.0,False,False,,False,False,
imm_atlas_TT_p01,6,NFIL3->CD40LG,001,1,False,,False,False,,False,False,,True,False,124.0
imm_atlas_TT_p01,6,NFKB1->ALOX5AP,001,1,False,,False,False,,False,False,,True,False,90.0
imm_atlas_TT_p01,6,NFKB1->B2M,100,1,True,astar_path,True,True,4.0,False,False,,False,False,
imm_atlas_TT_p01,6,NFKB1->BIRC3,001,1,False,,False,False,,False,False,,True,False,116.0
imm_atlas_TT_p01,6,NFKB1->CCL5,001,1,False,,False,False,,False,False,,True,False,178.0
imm_atlas_TT_p01,6,NFKB1->CD2,001,1,False,,False,False,,False,False,,True,False,78.0
imm_atlas_TT_p01,6,NFKB1->CD69,100,1,False,,True,False,149.0,False,False,267.0,False,False,
imm_atlas_TT_p01,6,NFKB1->CD74,001,1,False,,False,False,239.0,False,False,,True,False,106.0
imm_atlas_TT_p01,6,NFKB1->FOXP3,001,1,False,,False,False,,False,False,,True,False,158.0
imm_atlas_TT_p01,6,NFKB1->IL32,001,1,False,,False,False,,False,False,,True,False,36.0
imm_atlas_TT_p01,6,NFKB1->IRF1,001,1,False,,False,False,381.0,False,False,,True,False,162.0
imm_atlas_TT_p01,6,NFKB1->JUNB,100,1,False,,True,False,36.0,False,False,,False,False,
imm_atlas_TT_p01,6,NFKB1->LTB,011,2,True,celloracle,False,False,,True,False,49.0,True,True,7.0
imm_atlas_TT_p01,6,NFKB1->NR4A2,001,1,False,,False,False,,False,False,205.0,True,False,31.0
imm_atlas_TT_p01,6,NFKB1->PTGER4,001,1,False,,False,False,,False,False,,True,False,163.0
imm_atlas_TT_p01,6,NFKB1->STAT4,001,1,False,,False,False,,False,False,,True,False,96.0
imm_atlas_TT_p01,6,NFKB1->TNFAIP3,011,2,False,,False,False,227.0,True,False,179.0,True,False,103.0
imm_atlas_TT_p01,6,NFKB1->VIM,100,1,False,,True,False,131.0,False,False,,False,False,
imm_atlas_TT_p01,6,NFKB2->NFKBIA,010,1,False,,False,False,,True,False,64.0,False,False,
imm_atlas_TT_p01,6,NFKB2->RELB,011,2,False,,False,False,,True,False,77.0,True,False,140.0
imm_atlas_TT_p01,6,NFYA->ACTB,100,1,False,,True,False,20.0,False,False,,False,False,
imm_atlas_TT_p01,6,NFYA->HSPA1B,001,1,False,,False,False,,False,False,,True,False,101.0
imm_atlas_TT_p01,6,NFYB->ACTB,100,1,False,,True,False,18.0,False,False,,False,False,
imm_atlas_TT_p01,6,NR3C1->BCL2,001,1,False,,False,False,,False,False,,True,False,48.0
imm_atlas_TT_p01,6,NR3C1->CCND3,010,1,False,,False,False,,True,False,159.0,False,False,
imm_atlas_TT_p01,6,NR3C1->ETS1,001,1,False,,False,False,,False,False,234.0,True,False,149.0
imm_atlas_TT_p01,6,NR3C1->FAS,011,2,False,,False,False,,True,False,98.0,True,False,145.0
imm_atlas_TT_p01,6,NR3C1->FKBP5,010,1,False,,False,False,,True,False,61.0,False,False,
imm_atlas_TT_p01,6,NR3C1->GLUL,001,1,False,,False,False,,False,False,228.0,True,False,122.0
imm_atlas_TT_p01,6,NR3C1->IL7R,001,1,True,celloracle,False,False,,False,False,,True,True,2.0
imm_atlas_TT_p01,6,NR3C1->ITGB2,001,1,False,,False,False,,False,False,260.0,True,False,39.0
imm_atlas_TT_p01,6,NR3C1->KCNA3,001,1,False,,False,False,,False,False,287.0,True,False,55.0
imm_atlas_TT_p01,6,NR3C1->NFKB1,001,1,False,,False,False,,False,False,,True,False,120.0
imm_atlas_TT_p01,6,NR3C1->NR4A1,001,1,False,,False,False,,False,False,,True,False,85.0
imm_atlas_TT_p01,6,NR3C1->NR4A2,001,1,False,,False,False,,False,False,244.0,True,False,24.0
imm_atlas_TT_p01,6,NR3C1->PMAIP1,001,1,False,,False,False,,False,False,,True,False,181.0
imm_atlas_TT_p01,6,NR3C1->RHOB,001,1,False,,False,False,,False,False,220.0,True,False,27.0
imm_atlas_TT_p01,6,NR3C1->RPS6KA5,010,1,False,,False,False,,True,False,164.0,False,False,
imm_atlas_TT_p01,6,NR3C1->TIMP1,001,1,False,,False,False,,False,False,,True,False,153.0
